0;Боркеева;{"name": "Боркеева"}
1;Касманкулов;{"name": "Касманкулов"}
2;Дакинов;{"name": "Дакинов"}
3;Гончарук;{"name": "Гончарук"}
4;Дюшева;{"name": "Дюшева"}
5;Жамалиева;{"name": "Жамалиева"}
6;Дубинина;{"name": "Дубинина"}
7;Апаев;{"name": "Апаев"}
8;Джундубаева;{"name": "Джундубаева"}
9;Дергачев;{"name": "Дергачев"}
10;Дюшембаев;{"name": "Дюшембаев"}
12;Жанылбеков;{"name": "Жанылбеков"}
13;Калчороев;{"name": "Калчороев"}
14;Кабилов;{"name": "Кабилов"}
15;Занадворова;{"name": "Занадворова"}
16;Изабаева;{"name": "Изабаева"}
17;Каракойчуева;{"name": "Каракойчуева"}
18;Жаныгулова;{"name": "Жаныгулова"}
19;Гольченко;{"name": "Гольченко"}
20;Иващенко;{"name": "Иващенко"}
21;Душебаев;{"name": "Душебаев"}
22;Калканов;{"name": "Калканов"}
23;Качыбеков;{"name": "Качыбеков"}
24;Дюшобаев;{"name": "Дюшобаев"}
25;Джунуев;{"name": "Джунуев"}
26;Жумаказиев;{"name": "Жумаказиев"}
27;Баатырканова;{"name": "Баатырканова"}
28;Думанаев;{"name": "Думанаев"}
29;Жанышбаева;{"name": "Жанышбаева"}
30;Бейшембаев;{"name": "Бейшембаев"}
31;Ильязова;{"name": "Ильязова"}
33;Жаилобаева;{"name": "Жаилобаева"}
34;Жусуповыа;{"name": "Жусуповыа"}
35;Барпыбаев;{"name": "Барпыбаев"}
37;Ишекеев;{"name": "Ишекеев"}
40;Иляхунова;{"name": "Иляхунова"}
42;Давлеткулова;{"name": "Давлеткулова"}
43;Жузумалиева;{"name": "Жузумалиева"}
45;Жолошов;{"name": "Жолошов"}
46;Кайипкулов;{"name": "Кайипкулов"}
47;Исланов;{"name": "Исланов"}
48;Жээнбаева;{"name": "Жээнбаева"}
50;Касимова;{"name": "Касимова"}
51;Джунаев;{"name": "Джунаев"}
52;Завазиев;{"name": "Завазиев"}
53;Амирова;{"name": "Амирова"}
54;Калмырзаева;{"name": "Калмырзаева"}
56;Аджыбекова;{"name": "Аджыбекова"}
57;Кангельдиева;{"name": "Кангельдиева"}
58;Акчабаев;{"name": "Акчабаев"}
60;Дюшалиева;{"name": "Дюшалиева"}
61;Бранков;{"name": "Бранков"}
64;Буркокбаева;{"name": "Буркокбаева"}
68;Бейшенов;{"name": "Бейшенов"}
69;Зайнитдинова;{"name": "Зайнитдинова"}
70;Аманалиева;{"name": "Аманалиева"}
71;Аманалиев;{"name": "Аманалиев"}
72;Зарнаев;{"name": "Зарнаев"}
73;Есембаев;{"name": "Есембаев"}
76;Искандырова;{"name": "Искандырова"}
77;Громчакова;{"name": "Громчакова"}
78;Абдыраманова;{"name": "Абдыраманова"}
79;Кадырмышева;{"name": "Кадырмышева"}
80;Искеева;{"name": "Искеева"}
81;Калыгулова;{"name": "Калыгулова"}
83;Болокбаев;{"name": "Болокбаев"}
85;Алакулова;{"name": "Алакулова"}
86;Жокеева;{"name": "Жокеева"}
87;Исманалиева;{"name": "Исманалиева"}
88;Женишова;{"name": "Женишова"}
89;Иммаев;{"name": "Иммаев"}
90;Адылбеков;{"name": "Адылбеков"}
91;Ажыматова;{"name": "Ажыматова"}
92;Дельдешева;{"name": "Дельдешева"}
93;Измайлова;{"name": "Измайлова"}
94;Адрешова;{"name": "Адрешова"}
95;Карманова;{"name": "Карманова"}
96;Закиров;{"name": "Закиров"}
97;Жорокулова;{"name": "Жорокулова"}
98;Исагалиев;{"name": "Исагалиев"}
99;Кадыров;{"name": "Кадыров"}
100;Калчеков;{"name": "Калчеков"}
102;Абдыракунова;{"name": "Абдыракунова"}
103;Дегтярева;{"name": "Дегтярева"}
104;Ашыркулов;{"name": "Ашыркулов"}
105;Досматов;{"name": "Досматов"}
107;Жамалидинов;{"name": "Жамалидинов"}
108;Бакашов;{"name": "Бакашов"}
109;Кайыматова;{"name": "Кайыматова"}
110;Карабашова;{"name": "Карабашова"}
111;Калдоева;{"name": "Калдоева"}
112;Зунунбекова;{"name": "Зунунбекова"}
113;Загидуллина;{"name": "Загидуллина"}
116;Дуйшобаева;{"name": "Дуйшобаева"}
117;Доолоталиев;{"name": "Доолоталиев"}
118;Гусев;{"name": "Гусев"}
119;Качкенчиев;{"name": "Качкенчиев"}
120;Калканова;{"name": "Калканова"}
121;Адамалиева;{"name": "Адамалиева"}
123;Жылкыбаев;{"name": "Жылкыбаев"}
124;Жортушев;{"name": "Жортушев"}
125;Джеентаев;{"name": "Джеентаев"}
126;Бодрягина;{"name": "Бодрягина"}
127;Ирискулбеков;{"name": "Ирискулбеков"}
130;Кадышева;{"name": "Кадышева"}
131;Израилов;{"name": "Израилов"}
132;Кааров;{"name": "Кааров"}
133;Зулпукаров;{"name": "Зулпукаров"}
134;Имашов;{"name": "Имашов"}
135;Завазова;{"name": "Завазова"}
137;Итигулова;{"name": "Итигулова"}
138;Алибакиев;{"name": "Алибакиев"}
139;Исманова;{"name": "Исманова"}
140;Идирисов;{"name": "Идирисов"}
141;Биктимерова;{"name": "Биктимерова"}
142;Жакипова;{"name": "Жакипова"}
143;Игисинова;{"name": "Игисинова"}
144;Васыпов;{"name": "Васыпов"}
145;Ирискулов;{"name": "Ирискулов"}
146;Заярко;{"name": "Заярко"}
147;Идигеева;{"name": "Идигеева"}
148;Капсаланова;{"name": "Капсаланова"}
149;Кайгыров;{"name": "Кайгыров"}
150;Закирова;{"name": "Закирова"}
151;Зазазов;{"name": "Зазазов"}
152;Жумев;{"name": "Жумев"}
153;Кайназарова;{"name": "Кайназарова"}
154;Карымшакова;{"name": "Карымшакова"}
155;Каршибаева;{"name": "Каршибаева"}
